id,type,wikidata_name_first,wikidata_name,mainsnak.property_text,wikidata_description_first,wikidata_description,wikidata_name2_first,wikidata_name2,mainsnak.datavalue.value.latitude,mainsnak.datavalue.value.longitude
Q318666$207A3205-5142-46BC-9C51-78F4F190C45F,statement,zh-hans_中部省,zh-hans_中部省;zh-hant_中部省;zh-hk_中部省;zh-cn_中部省;zh-sg_中部省;zh-tw_中部省;pl_Prowincja Centralna;fr_Province centrale;ko_중부 주;be_Цэнтральная правінцыя;es_Provincia Central;yo_Ìgbéríko Àrin;hu_Középső tartomány;it_provincia centrale;sw_Mkoa wa Kati;de_Central;ja_中央州;br_Central;pnb_وشکارلہ;nl_Kati;ar_المحافظة الوسطى;sv_Centralprovinsen;pt_Província Central;eo_Centra provinco de Kenjo;ru_Центральная провинция;en_Central Province;sr-el_Centralna provincija;sr-ec_Централна провинција;ki_Gatagati mkoa;ro_Provincia Centrală;ca_Província Central;be-tarask_Цэнтральная правінцыя;bg_Централна провинция;ka_ცენტრალური პროვინცია;da_Centralprovinsen;el_Κεντρική επαρχία;sr_Централна провинција;zh_中部省;nb_Central Province;ur_وسطی صوبہ,coordinate location,,,yo_Agbegbe aarin,yo_Agbegbe aarin;yo_Central Province;de_KE-200;ja_セントラル州;nl_Central;ar_المحافظه الوسطى;sv_Central;sv_Centralprovincen;pt_Central;ru_Центральная;ki_Central Province,-0.75,37
Q328493$6ADAAD52-3AB8-4687-A90B-C9A18CA137AB,statement,zh-hans_东部省,zh-hans_东部省;zh-hant_東部省;zh-hk_東部省;zh-cn_东部省;zh-sg_东部省;zh-tw_東部省;pl_Prowincja Wschodnia;fr_Province orientale;ko_동부 주;be_Усходняя правінцыя;es_Provincia Oriental;hu_Keleti tartomány;it_provincia Orientale;sw_Mkoa wa Mashariki;de_Eastern;ja_東部州;br_Eastern;pnb_چڑھدا;sv_Östprovinsen;ar_المحافظة الشرقية;nl_Mashariki;pt_Província Oriental;eo_Orienta provinco de Kenjo;ru_Восточная провинция;sr-el_Istočna provincija;sr-ec_Источна провинција;en_Eastern Province;ro_Provincia de Est;ca_Província Oriental;fi_Itäinen maakunta;be-tarask_Усходняя правінцыя;bg_Източна провинция;ka_აღმოსავლეთი პროვინცია;da_Østprovinsen;de-ch_Eastern;el_Ανατολική επαρχία;en-ca_Eastern Province;en-gb_Eastern Province;pt-br_Província Oriental;sr_Источна провинција;zh_东部省;nb_Eastern Province;ur_مشرقی صوبہ,coordinate location,,,zh_東部省,zh_東部省;de_KE-400;sv_Eastern;ar_المحافظه الشرقيه;nl_Eastern;nl_Eastern Province;pt_Oriental;ca_Província de l'Est;en_Eastern Province (Kenya),0,38
Q368648$4994616C-64B6-429F-B104-3B0C1066C832,statement,it_Arcidiocesi di Nairobi,it_Arcidiocesi di Nairobi;de_Erzbistum Nairobi;en_Roman Catholic Archdiocese of Nairobi;pl_Archidiecezja Nairobi;ru_Архиепархия Найроби;sw_Jimbo Kuu la Nairobi;zh_天主教內羅畢總教區;fr_archidiocèse de Nairobi;nl_Roman Catholic Archdiocese of Nairobi;ca_Arquebisbat de Nairobi;la_Archidioecesis Nairobiensis;es_Arquidiócesis de Nairobi,coordinate location,,,,,-1.28708,36.8205
q380130$051FAD33-F131-4357-AE87-237E8FA11D8C,statement,zh-hans_尼耶利,zh-hans_尼耶利;zh-hant_尼耶利;zh-hk_尼耶利;zh-cn_尼耶利;zh-sg_尼耶利;zh-tw_尼耶利;vec_Nyeri;pl_Nyeri;ko_니에리;fr_Nyeri;mi_Nyeri;es_Nyeri;hu_Nyeri;it_Nyeri;sw_Nyeri;id_Nyeri;de_Nyeri;ja_ニエリ;br_Nyeri;nl_Nyeri;sv_Nyeri;pt_Nyeri;eo_Nyeri;ru_Ньери;en_Nyeri;sr-el_Njeri;sr-ec_Њери;ro_Nyeri;kl_Nyeri;ca_Nyeri;war_Nyeri;fa_نیری، کنیا;ka_ნიერი;hr_Nyeri;sr_Њери;zh_尼耶利;lt_Njeris;sl_Nyeri;nb_Nyeri;ur_نیئری;hy_Նիերի;el_Νιέρι;cs_Nyeri;ki_Nyeri;ceb_Nyeri (kapital sa lalawigan);be_Ньеры,coordinate location,,,,,-0.41666666666667,36.95
Q611606$F8D8A969-FC4B-4456-9406-E5AA4C3BD3EA,statement,fr_musée du chemin de fer de Nairobi,fr_musée du chemin de fer de Nairobi;en_Nairobi Railway Museum;sw_Makumbusho ya reli Nairobi;es_Museo del ferrocarril de Nairobi;nb_Nairobi Railway Museum;ru_Железнодорожный музей Найроби;ja_ナイロビ鉄道博物館,coordinate location,en_national museum,"en_national museum;nl_museum in Nairobi, Kenia",,,-1.29305556,36.8225
Q649998$029732FB-3DAE-4B8F-9D20-8E56BA9CAF72,statement,la_Universitas Nairobiae,la_Universitas Nairobiae;ar_جامعة نيروبي;be_Універсітэт Найробі;de_University of Nairobi;en_University of Nairobi;es_Universidad de Nairobi;fa_دانشگاه نایروبی;fr_université de Nairobi;ja_ナイロビ大学;sh_Univerzitet u Najrobiju;sv_Nairobi universitet;sw_Chuo Kikuu cha Nairobi;zh_内罗毕大学;nb_Universitetet i Nairobi;nl_Universiteit van Nairobi;ko_나이로비 대학교;ru_Университет Найроби;ro_Universitatea din Nairobi;cs_University of Nairobi;hy_Նայրոբիի համալսարան;ceb_University of Nairobi;pl_Uniwersytet Nairobi;tl_Unibersidad ng Nairobi,coordinate location,,,,,-1.27967,36.8165
q749665$56185609-B531-4017-8698-3C4376EA52C6,statement,it_Distretto di Nyeri,it_Distretto di Nyeri;de_Nyeri District;en_Nyeri District;nl_Nyeri;pt_Nyeri;sv_Nyeri;sw_Wilaya ya Nyeri;vi_Nyeri;nb_Nyeri fylke;ur_نیئری کاؤنٹی;zh_涅里郡;fi_Nyerin piirikunta;ko_니에리 현;fr_Nyeri District;ja_ニエリ (カウンティ);es_Condado de Nyeri;ceb_Nyeri (lalawigan),coordinate location,nl_district,nl_district;en_county in Kenia,en_Nyeri County,en_Nyeri County;fr_district de Nyeri,-0.41666666666667,36.95
Q872335$25ff9256-4505-6c22-8d0d-cb894ee4cf62,statement,ru_Епархия Меру,ru_Епархия Меру;de_Bistum Meru;en_Roman Catholic Diocese of Meru;it_Diocesi di Meru;pl_Diecezja Meru;zh_天主教梅魯教區;sw_Jimbo Katoliki la Meru;nl_Roman Catholic Diocese of Meru;la_Dioecesis Meruensis,coordinate location,,,,,0.052225,37.6483
Q974323$4652E880-B0E2-445D-882A-CB3AE949CD3D,statement,de_Murang’a,de_Murang’a;ca_Muranga;en_Murang'a;fr_Murang'a;ka_მურანგა;pl_Murang'a;pt_Murang'a;ro_Muranga;sv_Muranga;sw_Murang'a;zh_穆拉雅;nb_Murang'a;nl_Murang'a;ceb_Murang'a (kapital sa lalawigan sa Kenya);ja_ムランガ;es_Muranga;it_Muranga,coordinate location,en_human settlement,en_human settlement;nl_nederzetting in Kenia,,,-0.720251,37.159431
Q1009186$71869F60-FC15-44C4-AA15-561D0DF775C3,statement,sw_Eldama Ravine,sw_Eldama Ravine;de_Eldama Ravine;pl_Eldama Ravine;en_Eldama Ravine;sv_Eldama Ravine;nl_Eldama Ravine;fr_Eldama Ravine;ceb_Eldama Ravine;es_Eldama Ravine;ja_エルダマ峡谷,coordinate location,,,,,0.05,35.72
q1020292$049DC196-EC5B-4EE7-88A5-C1679707FDB2,statement,sw_Isiolo,sw_Isiolo;zh-hans_伊西奥洛;zh-hant_伊西奧洛;zh-hk_伊西奧洛;de_Isiolo;pl_Isiolo;fa_ایزیولو، کنیا;ru_Исиоло;ka_ისიოლო;en_Isiolo;ro_Isiolo;ca_Isiolo;sv_Isiolo;nl_Isiolo;fr_Isiolo;zh_伊西奧洛;eo_Isiolo;nb_Isiolo;ja_イシオロ;ceb_Isiolo (kapital sa lalawigan);it_Isiolo,coordinate location,nl_stad,nl_stad;en_city;he_עיר בקניה,fa_ایزیولو,fa_ایزیولو;ru_Изиоло,0.26644444444444,37.661363888889
Q1021572$41086798-948E-4E28-881E-76B7B1CE68E5,statement,sw_Kerugoya,sw_Kerugoya;pt_Kerugoya;de_Kerugoya;pl_Kerugoya;en_Kerugoya;sv_Kerugoya;nl_Kerugoya;fr_Kerugoya;zh_克魯戈亞;ceb_Keruguya;es_Kerugoya;ja_ケルゴヤ;it_Kerugoya,coordinate location,,,,,-0.5,37.28333333
Q1026079$2D0A57B3-D874-42CC-BA62-640BBBBC5DEA,statement,sw_Kikuyu,sw_Kikuyu;de_Kikuyu;pl_Kikuyu;en_Kikuyu;ki_Kikuyu;sv_Kikuyu;nl_Kikuyu;nb_Kikuyu;ur_کیکویو، کینیا;es_Kikuyu;ceb_Kikuyu (lungsod);ja_キクユ,coordinate location,en_human settlement,en_human settlement;nl_nederzetting in Kenia,,,-1.25,36.66666667
Q1186494$E5180067-A107-4804-8E61-991B8EF4EE95,statement,pt_Meridiano 38 E,pt_Meridiano 38 E;fa_نصف‌النهار ۳۸ درجه شرقی;ko_동경 38도;fr_38e méridien est;ru_38-й меридиан восточной долготы;en_38th meridian east;da_38. østlige længdekreds;ja_東経38度線;ilo_maika-38 a meridiano daya;nan_Tong-keng 38-tō͘ sòaⁿ;th_เส้นเมริเดียนที่ 38 องศาตะวันออก;tr_38. doğu meridyeni,coordinate location,,,fa_نصف النهار 38 درجه شرقی,fa_نصف النهار 38 درجه شرقی;fa_نصف النهار ۳۸ درجهٔ شرقی;fa_نصف النهار ۳۸ درجه شرقی,0,38
Q1528862$536FE265-8CB3-48D0-B1FE-2F91DF3DEB17,statement,fa_فرودگاه نایواشا,fa_فرودگاه نایواشا;en_Naivasha Airport;tg_Фурудгоҳи муондо;ja_ナイバシャ空港;ms_Lapangan Terbang Naivasha,coordinate location,,,,,-0.802638,36.434167
Q1601627$7993CA4B-A9F1-45C0-8FC2-B55E2AE5D6AD,statement,de_Hekima College,de_Hekima College,coordinate location,de_Universität in Kenia,de_Universität in Kenia,,,-1.335233,36.672707
Q1641561$8099F210-6D48-4E21-A14F-61A191269277,statement,de_Hyrax Hill,de_Hyrax Hill;en_Hyrax Hill;sw_Kilima cha Hyrax;nl_Hyrax Hill;ja_岩狸丘陵,coordinate location,de_archäologischer Fundplatz in Kenia,de_archäologischer Fundplatz in Kenia;nl_nederzetting in Kenia,,,-0.2814559,36.1049664
Q1702696$9EAF3377-69FF-4533-B0CE-89E27EB9960B,statement,de_Jomo Kenyatta University of Agriculture and Technology,de_Jomo Kenyatta University of Agriculture and Technology;en_Jomo Kenyatta University of Agriculture and Technology;sw_Chuo Kikuu cha Kilimo na Teknolojia cha Jomo Kenyatta;nl_Jomo Kenyatta University of Agriculture and Technology;ja_農業技術のジョモ・ケニヤッタ大学;pl_Jomo Kenyatta University of Agriculture and Technology,coordinate location,,,sw_JKUAT,sw_JKUAT;sw_Chuo kikuu cha Masomo ya Kilimo na Teknolojia cha Jomo Kenyatta;sw_Jomo Kenyatta University of Agriculture and Technology;sw_Chuo kikuu cha Kilimo na Teknolojia cha Jomo Kenyatta;sw_Jomo Kenyatta University of Agriculture & Technology,-1.095148,37.014631
Q1714352$B03668F2-81A9-4307-88E2-18800664753F,statement,de_Nyandarua District,de_Nyandarua District;en_Nyandarua District;it_Distretto di Nyandarua;nl_Nyandarua;sv_Nyandarua;sw_Wilaya ya Nyandarua;vi_Nyandarua;fr_District de Nyandarua;nb_Nyandarua fylke;ur_نیانداروا کاؤنٹی;zh_年達魯阿郡;fi_Nyandaruan piirikunta;ko_니안다루아 현;ja_ニャンダルア (カウンティ);es_Condado de Nyandarua;ceb_Nyandarua (lalawigan sa Kenya),coordinate location,,,en_Nyandarua County,en_Nyandarua County,-0.55,36.61666667
Q1781723$905E5DF1-1210-4AC2-B6E2-640566A47371,statement,de_Murang’a District,de_Murang’a District;en_Muranga District;it_Distretto di Muranga;nl_Muranga;sv_Muranga;sw_Wilaya ya Murang'a;vi_Murang'a;ur_مورانگا کاؤنٹی;zh_穆蘭卡郡;fi_Murangan piirikunta;ko_무랑가 현;ja_ムランガ (カウンティ);es_Condado de Muranga;ceb_Murang'A,coordinate location,,,en_Muranga County,en_Muranga County;en_Murang’a County;fi_Murang’an piirikunta,-0.75,37.11666667
Q1894683$5820935C-CA85-4AF9-BEC2-ECD6D0C4F102,statement,sw_Wilaya ya Meru Kusini,sw_Wilaya ya Meru Kusini;de_Meru South District;vi_Meru South;en_Meru South District;sv_Meru South;nl_Nithi;ceb_Meru South District,coordinate location,,,sw_Wilaya ya Meru South,sw_Wilaya ya Meru South;sv_Meru Syd,-0.3,37.66666667
Q2048800$09F7747C-A985-4D1C-B5F8-B285579AFE35,statement,de_Pan African Christian University College,de_Pan African Christian University College,coordinate location,de_Universität in Ghana,de_Universität in Ghana,,,-1.216066,36.88488007
Q2230311$DB5FE5C8-3B0B-445C-AB5E-DB6A4A554A11,statement,nl_Kirinyaga,nl_Kirinyaga;en_Kirinyaga County;it_Distretto di Kirinyaga;sv_Kirinyaga;sw_Wilaya ya Kirinyaga;nb_Kirinyaga fylke;ur_کیرینیاگا کاؤنٹی;de_Kirinyaga County;zh_基里尼亞加郡;fi_Kirinyagan piirikunta;ko_키리니아가 현;ja_キリーニャガ (カウンティ);es_Condado de Kirinyaga;ceb_Kirinyaga (lalawigan sa Kenya),coordinate location,,,en_Kirinyaga District,en_Kirinyaga District;de_Kirinyaga Distrikt,-0.5,37.28333333
Q2719508$DC885FEC-95C3-4433-9D7C-D4DAE7158F66,statement,sw_Kijabe,sw_Kijabe;pl_Kijabe;fr_Kijabe;en_Kijabe;sv_Kijabe;nl_Kijabe;de_Kijabe;es_Kijabe;ceb_Kijabe (lungsod);ja_キジャベ,coordinate location,en_town in Kenya,en_town in Kenya;nl_nederzetting in Kenia,,,-0.945,36.595
q2743647$296CE0F9-A73D-40AB-A20E-3421E45EC3CF,statement,sw_Naro Moru,sw_Naro Moru;zh-hans_纳罗莫鲁;zh-hant_納羅莫魯;zh-hk_納羅莫魯;pl_Naro Moru;fr_Naro Moru;ka_ნარო-მორუ;en_Naro Moru;ro_Naro Moru;sv_Naro Moru;zh_納羅莫魯;nl_Naro Moru;ceb_Naro Moru (lungsod);it_Naro Moru,coordinate location,,,,,-0.16666666666667,37.016666666667
Q2841647$8D729863-B9A7-4198-B8ED-75F63758AFE0,statement,fr_Ambassade de France au Kenya,"fr_Ambassade de France au Kenya;en_Embassy of France, Nairobi;sr_амбасада Француске у Најробију",coordinate location,,,fr_Ambassade de France à Nairobi,fr_Ambassade de France à Nairobi,-1.284547,36.81783
Q2975412$5650A400-56DF-48C0-941D-AD427DC44AB4,statement,nl_Muthaiga Country Club,nl_Muthaiga Country Club;en_Muthaiga Country Club,coordinate location,,,,,-1.2591,36.8371
Q3015091$67C58D96-AD3C-43EF-901F-4E70E74C7B60,statement,fa_فرودگاه نیری,fa_فرودگاه نیری;en_Nyeri Airport;tg_Фурудгоҳи нири;ja_ニエリ空港;ceb_Nyeri Airport;sv_Nyeri Airport;ms_Lapangan Terbang Nyeri,coordinate location,,,,,-0.37138889,36.98138889
Q3015091$6DE12775-80F1-4340-93C8-D4914C3F61AD,statement,fa_فرودگاه نیری,fa_فرودگاه نیری;en_Nyeri Airport;tg_Фурудгоҳи нири;ja_ニエリ空港;ceb_Nyeri Airport;sv_Nyeri Airport;ms_Lapangan Terbang Nyeri,coordinate location,,,,,-0.366667,36.966667
Q3016289$1B659D3D-FE69-41CC-A97B-F8B3283A6FB5,statement,fa_فرودگاه ایزیولا,fa_فرودگاه ایزیولا;en_Isiolo Airport;tg_Фурудгоҳи оизюло;ja_イシオロ空港;ceb_Isiolo Airport;sv_Isiolo Airport;ms_Lapangan Terbang Isiolo,coordinate location,,,,,0.34361,37.587778
Q3016289$92A17667-806E-47A8-819E-01577069479B,statement,fa_فرودگاه ایزیولا,fa_فرودگاه ایزیولا;en_Isiolo Airport;tg_Фурудгоҳи оизюло;ja_イシオロ空港;ceb_Isiolo Airport;sv_Isiolo Airport;ms_Lapangan Terbang Isiolo,coordinate location,,,,,0.34725,37.600862
Q3242959$CD520DE8-0943-4518-84CC-FA012E9CDFA0,statement,sw_Kiambu,sw_Kiambu;pt_Kiambu;zh-hans_基安布;zh-hant_基安布;zh-hk_基安布;pl_Kiambu;ka_კიამბუ;en_Kiambu;ro_Kiambu;ca_Kiambu;sv_Kiambu;nl_Kiambu;zh_基安布;nb_Kiambu;ur_کیامبو;es_Kiambu;ceb_Kiambu (kapital sa lalawigan);ja_キアンブ;it_Kiambu,coordinate location,nl_nederzetting in Kenia,nl_nederzetting in Kenia,,,-1.16694444,36.82194444
Q3544688$7947CCB7-9AB9-4AE9-B4D9-3156233C7406,statement,pl_Port lotniczy Samburu,pl_Port lotniczy Samburu;fa_فرودگاه سمبورو;en_Samburu Airport;nl_Luchthaven Samburu;tg_Фурудгоҳи смбуру;ja_サンブル空港;ceb_Samburu South Airport;sv_Samburu South Airport;ms_Lapangan Terbang Buffalo Spring,coordinate location,,,en_Buffalo Spring Airport,en_Buffalo Spring Airport,0.53056,37.53417
Q3544688$49FA518F-B458-404B-B437-DEB79B5E1905,statement,pl_Port lotniczy Samburu,pl_Port lotniczy Samburu;fa_فرودگاه سمبورو;en_Samburu Airport;nl_Luchthaven Samburu;tg_Фурудгоҳи смбуру;ja_サンブル空港;ceb_Samburu South Airport;sv_Samburu South Airport;ms_Lapangan Terbang Buffalo Spring,coordinate location,,,en_Buffalo Spring Airport,en_Buffalo Spring Airport,0.530583,37.534195
Q3565517$453D93F8-8AE5-45C8-A76D-9DD430776C51,statement,fa_فرودگاه ناروک,fa_فرودگاه ناروک;en_Narok Airport;tg_Фурудгоҳи норук;ja_ナロク空港;ms_Lapangan Terbang Narok,coordinate location,,,,,-1.15,35.766945
Q3565517$33EFFDAB-1C07-412A-A4D5-18A686E4288A,statement,fa_فرودگاه ناروک,fa_فرودگاه ناروک;en_Narok Airport;tg_Фурудгоҳи норук;ja_ナロク空港;ms_Lapangan Terbang Narok,coordinate location,,,,,-1.152612,35.767472
q3622751$532C6B7E-75F4-47EB-BAC6-6A8DC28B4DE2,statement,ja_ススワ山,ja_ススワ山;sk_Suswa;bg_Сусва;en_Suswa;zh_蘇蘇瓦山;ca_Suswa,coordinate location,,,bg_Ол Дойньо Оньоке,bg_Ол Дойньо Оньоке;bg_Ол Дойньо Нюкие,-1.15,36.35
Q3882702$CB6DDD4C-CF86-45AD-A0D0-DAE3607C83F6,statement,vec_Ongata Rongai,vec_Ongata Rongai;it_Ongata Rongai;en_Ongata Rongai;ur_اونگاتا رونگای;nl_Ongata Rongai;es_Ongata Rongai;ja_オンガタ・ロンガイ,coordinate location,,,it_Rongai,it_Rongai;it_Rongaa,-1.4,36.77
q4089661$573C1E8F-F1B5-4CDC-8E12-8453A8A7899B,statement,ru_Богория (вулкан),ru_Богория (вулкан),coordinate location,,,,,0.25,36.08
Q4626675$06CC8E4E-14B3-4611-9D1F-DE12DCF05CF4,statement,en_2012 Safari Sevens,en_2012 Safari Sevens,coordinate location,,,,,-1.30419,36.8245
Q4690946$4C6B630B-25BC-4C41-8637-8B6E0F292AAC,statement,en_Aga Khan Sports Club Ground,en_Aga Khan Sports Club Ground,coordinate location,,,,,-1.260499,36.823935
Q4785153$9EFD6FC1-ECBC-4C21-9D86-3CE781C7A02A,statement,en_Gilgil River,en_Gilgil River;nb_Gilgil,coordinate location,,,,,-0.714951,36.335993
Q4785172$8744AAF0-4012-415E-AAC8-1EA25BFB618C,statement,en_Malewa River,en_Malewa River;nb_Malewa;ru_Мелава,coordinate location,,,,,-0.724778,36.353288
Q4785203$1C15BF0F-B514-4AAC-ACE6-2013DEDB517D,statement,en_Ol Arabel,en_Ol Arabel;nb_Ol Arabel,coordinate location,,,,,0.307959,36.2115
Q4785207$03000BA8-6070-4D43-AA1D-BE3778EDB8E4,statement,en_Perkerra River,en_Perkerra River;nb_Perkerra,coordinate location,,,,,0.534632,36.092491
Q4785239$F9BBC992-4C4C-42ED-8841-61AEA6B8794A,statement,en_Turasha River,en_Turasha River;nb_Turasha,coordinate location,,,,,-0.50601,36.4033
Q4787952$CF501AFF-1EFC-49A4-8A55-58AE4AEA02EB,statement,en_Ardencaple Farm,en_Ardencaple Farm;nl_Ardencaple Farm,coordinate location,,,,,0.08,37.27
Q4860716$1BCF461A-2C76-464C-9CAF-9104E9EA66A5,statement,en_Barigito,en_Barigito;nl_Barigito,coordinate location,,,,,-0.93,36.87
Q5088972$6E239CD7-6425-4762-A0AB-6432018C3982,statement,en_Cheberen,en_Cheberen;nl_Cheberen,coordinate location,,,,,0.23,35.83
Q5090606$8B724C74-6E6E-4016-A50E-993F3E3C56BE,statement,en_Chemogoch,en_Chemogoch;nl_Chemogoch,coordinate location,,,,,0.02,35.93
Q5249724$2304301C-7D64-493B-B76F-5628F4D1DE9F,statement,en_Dedan Kimathi University of Technology,en_Dedan Kimathi University of Technology,coordinate location,,,,,-0.395307,36.962371
Q5259795$AAB9891C-8D0D-46C5-B7BB-5798E7BA20EA,statement,sw_Wilaya ya Meru Kaskazini,sw_Wilaya ya Meru Kaskazini;vi_Meru North;en_Meru North District;nl_Nyambene;sv_Meru North;ceb_Meru North District,coordinate location,,,sw_Wilaya ya Meru North,sw_Wilaya ya Meru North,0.16666667,37.75
Q5269541$EC6FF287-F29F-48B0-941B-773EB80F9291,statement,en_Dhika,en_Dhika;nl_Dhika,coordinate location,,,,,-1.05,37.08
q5396679$86E2CBA8-DA5C-4209-B23C-4798F772FEDC,statement,fa_اساگری,fa_اساگری;en_Esageri;nl_Esageri,coordinate location,,,,,0.02,35.82
Q5510702$A23255D8-689C-48C1-B5D0-A9C565E99CDE,statement,"en_Future Leaders Academy, Kenya","en_Future Leaders Academy, Kenya",coordinate location,,,,,-0.51948,37.11679
Q5516178$E199C1B3-F377-48B8-BF9F-8924D88C0216,statement,en_Gacharu,en_Gacharu;nl_Gacharu,coordinate location,,,,,-0.62,37.2
Q5516182$8010419B-D9BA-41C5-9718-AF7893130DFA,statement,en_Gachatha,en_Gachatha;nl_Gachatha,coordinate location,,,,,-0.48,36.95
Q5516185$950E472E-7CAD-414F-AA96-19BC5143DD0F,statement,en_Gachege,en_Gachege;nl_Gachege,coordinate location,,,,,-0.9,36.8
Q5516223$786FE81C-9B7C-4FA0-AC4F-123B16C07D3B,statement,en_Gachocho,en_Gachocho;nl_Gachocho,coordinate location,,,,,-0.78,36.98
Q5516227$F91A1182-2D3B-47C5-AE44-1F60A6B8F0B7,statement,en_Gachugi,en_Gachugi;nl_Gachugi,coordinate location,,,,,-0.95,36.92
Q5517378$F0B6BBC4-AC67-42FC-80C9-61125A506C89,statement,en_Gaitega,en_Gaitega;nl_Gaitega,coordinate location,,,,,-0.73,37.13
Q5517675$466E622F-0093-455B-A4CF-AD9F21C1DC29,statement,en_Gakira,en_Gakira;nl_Gakira,coordinate location,,,,,-0.68,36.97
Q5517712$A61CD89C-7F84-4D04-A1FA-58DB198EC64D,statement,en_Gakuo,en_Gakuo;nl_Gakuo,coordinate location,,,,,-0.57,37.33
Q5526937$DE299859-5147-4CB2-9738-8459B0B6B05C,statement,en_Gatakani,en_Gatakani;nl_Gatakani,coordinate location,,,,,-0.83,36.78
Q5526944$3E491E34-51A2-41F7-B54A-AA6628D34399,statement,"en_Gatanga, Kenya","en_Gatanga, Kenya;nl_Gatanga, Kenya",coordinate location,,,,,-0.93,36.97
Q5526945$8DD5AD4C-B881-4AF1-A282-ADE3DEF7351D,statement,en_Gatangara,en_Gatangara;nl_Gatangara,coordinate location,,,,,-0.72,36.95
Q5527067$0D0F0741-D13B-4566-9F64-7CCE59CEB274,statement,en_Gatei,en_Gatei;nl_Gatei,coordinate location,,,,,-0.98,36.9
Q5527334$2A8B0468-DE67-4C3E-8E40-AC24884C4D71,statement,en_Gathairu,en_Gathairu;nl_Gathairu,coordinate location,,,,,-0.77,37.03
Q5527340$909C7D1F-B06C-4C01-B639-E234D0D033BE,statement,en_Gathanga,en_Gathanga;nl_Gathanga,coordinate location,,,,,-1.18,36.8
Q5527400$D9F01A23-D606-4D55-AAC6-4B162B5EE1FE,statement,en_Gathumbi,en_Gathumbi;nl_Gathumbi,coordinate location,,,,,-0.53,36.9
Q5527434$1CA618FE-7A16-4F7A-9530-732C54B43F28,statement,en_Gatitu,en_Gatitu;nl_Gatitu,coordinate location,,,,,-1,36.83
Q5527534$E709C669-445F-4290-9ADE-07245DFBA5EB,statement,en_Gatugi,en_Gatugi;nl_Gatugi,coordinate location,,,,,-0.52,36.97
Q5527551$2F7F607A-3E8E-44B3-8959-92AA35432E8E,statement,en_Gaturi,en_Gaturi;nl_Gaturi,coordinate location,,,,,-0.45,36.85
Q5527553$09D6A9B7-5B2A-4CC9-8B86-2FF7DE613DC0,statement,en_Gatuya,en_Gatuya;nl_Gatuya,coordinate location,,,,,-0.73,36.97
Q5527554$E906B864-A859-4C54-858F-306EDF490C2C,statement,en_Gatuto,en_Gatuto;nl_Gatuto,coordinate location,,,,,-0.57,37.3
Q5530280$CD6BCEFF-969A-4191-8280-6477FC977E61,statement,en_Geitwa,en_Geitwa;nl_Geitwa,coordinate location,,,,,-0.63,37.08
Q5554431$A7147E85-BA63-4A14-8B9F-99FA97700768,statement,en_Gethemu,en_Gethemu;nl_Gethemu,coordinate location,,,,,-0.5,37.52
Q5557820$A24548FD-D8E1-4CE7-8834-B4DDC50FAB43,statement,en_Giachumi,en_Giachumi;nl_Giachumi,coordinate location,,,,,-1.07,36.78
Q5557967$0B784667-B10A-4B29-B69A-4FD876E6DC60,statement,en_Giaitu,en_Giaitu;nl_Giaitu,coordinate location,,,,,-0.48,37.1
Q5558638$1661C3AC-FA92-4D68-B0FE-E15DCE76B4E7,statement,en_Giathenge,en_Giathenge;nl_Giathenge,coordinate location,,,,,-0.52,36.98
Q5559450$3F3F2E70-1761-4F9C-B9D4-25AB471E6CD5,statement,en_Gichage,en_Gichage;nl_Gichage,coordinate location,,,,,-0.33,35.85
Q5559471$B162F8FE-3F65-43C3-9121-514CA6CDB1C9,statement,en_Gichugu,en_Gichugu;nl_Gichugu,coordinate location,,,,,-0.82,37.1
Q5565062$6A32F83F-1EB8-468A-80FD-152402C25E59,statement,en_Gitare,en_Gitare;nl_Gitare,coordinate location,,,,,-0.4,37.55
Q5565076$FD2BF23E-E167-4CC6-93C5-316E25284837,statement,en_Gitembe,en_Gitembe;nl_Gitembe,coordinate location,,,,,-0.85,37.05
Q5565101$A658E2FA-6395-4EC3-AC10-A964FFADB32E,statement,ki_Githima,ki_Githima;en_Githima;nl_Githima,coordinate location,,,,,-0.37,36.35
Q5565167$0438E8E7-58B3-4822-B9E7-261D1D24C8D0,statement,en_Gituge,en_Gituge;nl_Gituge,coordinate location,,,,,-0.65,37.02
Q5565169$28CAA23D-7459-46C2-8B1A-B71F142BF1F5,statement,en_Gitugu,en_Gitugu;nl_Gitugu,coordinate location,,,,,-0.68,36.93
Q5704123$025FD8B1-E2F2-44CB-B8F7-9453D0847C06,statement,fa_ایرگوانی,fa_ایرگوانی,coordinate location,,,,,-0.12,36.97
Q5704673$7505AA16-D248-4348-BA58-FADFAF7DF5D1,statement,fa_سوییت‌واترز,fa_سوییت‌واترز,coordinate location,,,,,0.05,37
q5759926$094D9CB0-D549-45A5-BE3A-4BC1CAE5EC2F,statement,en_Highway Secondary School,en_Highway Secondary School,coordinate location,,,,,-1.317529,36.836854
Q5762878$286B2044-AF15-4BB0-AEC9-1DB9421949A3,statement,en_Hillcrest School,"en_Hillcrest School;sw_Shule ya Hillcrest (Nairobi, Kenya)",coordinate location,,,,,-1.338487,36.742148
