word_clean,global_word_number_max,global_word_frequency,global_word_number_max_average,global_word_position_mean,global_word_position_fromend_mean,global_word_clean_integer
sogoo,1,1,1,1,0,30508
sogororbei,2,3,2.33333333333333,1,1.33333333333333,30509
sogororovai,1,1,1,1,0,30510
sogororovei,1,1,1,1,0,30511
sogot,1,1,1,1,0,30512
sogotio,3,4,2,1,1,30513
sogoyawa,1,1,1,1,0,30514
sogut,1,1,1,1,0,30516
soham,3,1,3,1,2,30517
soho,2,1,2,1,1,30518
analysis,3,1,3,2,1,1066
soimet,1,1,1,1,0,30521
soiminim,1,1,1,1,0,30522
soisambu,1,1,1,1,0,30524
soisasmbu,1,1,1,1,0,30525
soisian,1,1,1,1,0,30526
albien,2,1,2,2,0,855
soitamuruti,1,1,1,1,0,30528
soito,2,1,2,1,1,30530
soitoitashe,1,1,1,1,0,30531
soitolol,1,1,1,1,0,30532
soitoniron,1,1,1,1,0,30533
soitsampu,1,1,1,1,0,30534
soketi,1,1,1,1,0,30537
sokha,1,1,1,1,0,30538
soklo,1,1,1,1,0,30539
mjinga,2,1,2,2,0,21320
sokoka,2,1,2,1,1,30541
sokoksa,1,1,1,1,0,30543
sokol,1,1,1,1,0,30544
sokolo,2,1,2,1,1,30545
sokomoko,2,2,1.5,1,0.5,30546
wholesales,2,1,2,2,0,33415
sokone,1,1,1,1,0,30547
sokoro,2,2,1.5,1,0.5,30549
sokoroch,2,1,2,1,1,30550
sokorse,1,1,1,1,0,30551
sokota,1,1,1,1,0,30553
sokotei,4,1,4,1,3,30554
sokoto,1,1,1,1,0,30555
sokoxa,1,1,1,1,0,30556
sokta,4,1,4,1,3,30557
otashi,2,1,2,2,0,27367
solanda,2,1,2,1,1,30560
solberawawa,1,1,1,1,0,30561
soldier,5,1,5,1,4,30562
soldiers,4,2,4,2,2,30563
solian,1,1,1,1,0,30566
soliat,4,2,2.5,1,1.5,30567
solio,3,2,2.5,1,1.5,30568
soliot,1,1,1,1,0,30569
solola,1,1,1,1,0,30570
sololo,1,1,1,1,0,30571
kathuo,2,1,2,2,0,13139
solyo,1,1,1,1,0,30575
solyot,4,1,4,1,3,30576
soma,2,1,2,1,1,30577
somak,2,1,2,1,1,30578
somali,2,2,1.5,1,0.5,30579
somanet,2,1,2,1,1,30581
somari,1,1,1,1,0,30582
sombogo,1,1,1,1,0,30583
sombro,1,1,1,1,0,30584
somiti,3,2,2.5,1,1.5,30586
somken,1,1,1,1,0,30587
sommerfelt,2,1,2,1,1,30588
somongi,2,1,2,1,1,30589
sonada,2,1,2,1,1,30591
sondang,1,1,1,1,0,30592
sondany,4,2,2.5,1,1.5,30593
sondhang,1,1,1,1,0,30594
sondo,1,1,1,1,0,30595
sondu,2,3,1.66666666666667,1,0.666666666666667,30596
song\'ot,1,1,1,1,0,30597
songare,1,1,1,1,0,30599
songeni,1,1,1,1,0,30600
songhor,4,3,2.66666666666667,1,1.66666666666667,30601
songole,1,1,1,1,0,30603
songoliet,1,1,1,1,0,30604
songon,1,1,1,1,0,30605
songoni,1,1,1,1,0,30606
songor,1,1,1,1,0,30607
songora,2,2,1.5,1,0.5,30608
songorra,1,1,1,1,0,30609
songot,2,4,2.25,1.25,1,30610
songuach,1,1,1,1,0,30611
songuala,1,1,1,1,0,30612
songuat,1,1,1,1,0,30613
songwet,1,1,1,1,0,30614
sonia,2,2,2,1,1,30615
creations,2,2,2.5,2,0.5,4498
sony,2,2,2,1,1,30617
sonyaibor,1,1,1,1,0,30618
sook,1,1,1,1,0,30619
sooper,3,1,3,1,2,30620
sopel,1,1,1,1,0,30622
soper,1,1,1,1,0,30623
sora,2,1,2,1,1,30625
sorathi,1,1,1,1,0,30626
sore,2,3,2.33333333333333,1,1.33333333333333,30628
soree,1,1,1,1,0,30629
sorget,3,3,2.33333333333333,1.66666666666667,0.666666666666667,30630
sori,4,3,2.66666666666667,1,1.66666666666667,30631
soriadi,1,1,1,1,0,30632
sorkorte,2,1,2,1,1,30633
sorok,4,1,4,1,3,30634
soromit,1,1,1,1,0,30635
soromnyo,1,1,1,1,0,30636
sorongo,3,1,3,1,2,30637
sorra,2,1,2,1,1,30639
hidi,2,1,2,2,0,8643
sorte,1,1,1,1,0,30640
sos,4,1,4,1,3,30641
sosia,1,1,1,1,0,30643
sosian,2,4,1.75,1,0.75,30644
sosiani,3,3,2,1,1,30645
sosio,1,1,1,1,0,30646
sosion,1,1,1,1,0,30647
sosioni,2,2,1.5,1,0.5,30648
sosiot,4,2,2.5,1,1.5,30649
sosit,1,1,1,1,0,30650
soslot,1,1,1,1,0,30651
soso,1,1,1,1,0,30652
sosoito,2,1,2,1,1,30653
sosoma,2,2,1.5,1,0.5,30654
sosoni,1,1,1,1,0,30655
sossian,1,1,1,1,0,30656
sossoni,1,1,1,1,0,30657
sostani,1,1,1,1,0,30658
sostin,1,1,1,1,0,30659
sot,2,1,2,1,1,30660
sota,1,1,1,1,0,30661
sote,1,1,1,1,0,30662
sotit,1,1,1,1,0,30664
soud,2,1,2,1,1,30665
soul,3,3,3.33333333333333,1,2.33333333333333,30666
winning,3,2,3.5,2,1.5,33481
soundet,1,1,1,1,0,30668
sous,1,1,1,1,0,30670
souse,1,1,1,1,0,30671
church(quakers,5,1,5,4,1,4204
giguno,3,1,3,2,1,7662
colviler,6,1,6,5,1,4335
nyakatch,2,1,2,2,0,25758
52,5,1,5,3,2,197
60,5,1,5,5,0,202
south_b_baptist_academy,1,1,1,1,0,30673
southend,1,1,1,1,0,30675
southern,2,11,3,1,2,30676
southgate,2,1,2,1,1,30677
southlands,2,1,2,1,1,30678
sovereign,2,2,2.5,1.5,1,30680
sovetai,1,1,1,1,0,30681
sowara,1,1,1,1,0,30683
sowayan,1,1,1,1,0,30684
sowera,1,1,1,1,0,30685
beautyfire,6,1,6,2,4,2046
recyling,3,1,3,3,0,28469
saving,4,1,4,3,1,29520
llc,6,2,5,3,2,17778
soweto_east_police,2,1,2,1,1,30687
sowolyo,2,1,2,1,1,30688
soworwo,2,1,2,1,1,30689
sowoyan,1,1,1,1,0,30690
sowsow,2,1,2,1,1,30691
soymet,1,1,1,1,0,30694
soyosoyo,2,1,2,1,1,30695
soysambu/,2,1,2,1,1,30697
mitua,2,1,2,2,0,21281
soysambu,1,3,3.66666666666667,2.33333333333333,1.33333333333333,30696
soysombu,1,1,1,1,0,30698
spanish,2,1,2,1,1,30702
sparki,3,1,3,1,2,30704
spax,1,1,1,1,0,30705
spears,2,1,2,1,1,30708
specoop,1,1,1,1,0,30710
spedag,3,3,2.66666666666667,1,1.66666666666667,30711
interfreight,3,3,2.66666666666667,2,0.666666666666667,9611
spensta,3,1,3,1,2,30713
spiers,2,1,2,1,1,30714
spinal,3,1,3,1,2,30715
injury,3,1,3,2,1,9574
splash,1,1,1,1,0,30721
spmarket,4,1,4,1,3,30722
c10041,4,1,4,3,1,3053
c10042,4,1,4,4,0,3054
spooner,1,1,1,1,0,30723
spread,3,1,3,1,2,30727
springfield,2,1,2,1,1,30729
spur,3,1,3,1,2,30732
steak,3,1,3,2,1,30804
spurgeons,2,1,2,1,1,30733
spurs,1,1,1,1,0,30734
squair,3,2,2.5,1,1.5,30736
squairs,2,2,1.5,1,0.5,30737
squash,2,4,2,1.25,0.75,30739
merta,2,1,2,2,0,20845
.paul,4,1,4,2,2,27
turi,4,2,2.5,2.5,0,32203
anthony,10,2,7,2.5,4.5,1199
nursery&primary,10,1,10,9,1,25635
antonieta,2,1,2,2,0,1202
augustines,5,1,5,2,3,1535
batholomew,2,1,2,2,0,2002
benedict,3,3,4.33333333333333,2.33333333333333,2,2120
bridget,3,1,3,2,1,2632
cathrines,5,1,5,2,3,3239
nkoroi,6,1,6,6,0,25380
christophers,3,2,2.5,2,0.5,4165
clares,4,3,5.33333333333333,2.33333333333333,3,4254
dislaus,4,1,4,2,2,5097
-kamuw\'ongo,4,1,4,4,0,11
xavier,3,1,3,3,0,33580
franncis,5,1,5,2,3,6784
meno,5,1,5,3,2,20797
/dental,5,1,5,4,1,34
graville,6,1,6,2,4,8095
hannas,3,1,3,2,1,8437
prep,3,1,3,3,0,28023
evalasting,5,1,5,3,2,6434
nyang\'ao,6,1,6,4,2,25949
maurus,4,2,3,2,1,20343
micheal,4,1,4,2,2,20956
patric,4,1,4,2,2,27621
psc,4,1,4,3,1,28107
wards,4,1,4,4,0,33194
halombove,6,1,6,4,2,8391
perys,2,1,2,2,0,27726
wonder,3,2,3,2,1,33517
secilia,6,1,6,2,4,29594
sh,6,1,6,3,3,29809
sylvia,4,2,3,1.5,1.5,31080
judes,5,1,5,3,2,10259
agatha,5,1,5,3,2,613
albans,4,1,4,3,1,852
alloys,4,1,4,3,1,915
austin,6,2,5,3,2,1547
camilus,5,1,5,3,2,3134
cicilia,5,1,5,3,2,4224
elizas,4,1,4,3,1,5735
euse,3,1,3,3,0,6432
assisi,7,1,7,5,2,1461
gertrud,6,1,6,3,3,7526
gyaviira,4,1,4,3,1,8294
hannah,7,1,7,3,4,8436
ignatius,6,1,6,3,3,9191
feeeding,7,1,7,4,3,6601
programme/,7,1,7,5,2,28072
ampitheatre,4,1,4,4,0,1034
informal,5,1,5,4,1,9545
ochiel,7,1,7,4,3,26277
school(ofuwa,7,1,7,6,1,29550
clinic/,6,1,6,5,1,4275
orthopaedics,8,1,8,5,3,27290
trauma,8,1,8,7,1,32002
mediacal,5,1,5,4,1,20711
tuinuane,5,2,4.5,2.5,2,32096
mary`s,5,1,5,3,2,19986
michaelchildren,5,1,5,3,2,20951
monicah,5,1,5,3,2,21602
patricks,5,1,5,3,2,27624
rafaels,7,1,7,3,4,28285
scholastica,4,1,4,3,1,29545
stephens,4,2,4,2,2,30819
steven,6,1,6,3,3,30825
aquinas,5,1,5,4,1,1275
st.caspers,2,1,2,1,1,30746
st.clares,2,1,2,1,1,30747
st.domnic,3,1,3,1,2,30748
st.francis,3,3,3.33333333333333,1,2.33333333333333,30749
asisi,4,1,4,3,1,1450
st.james,2,1,2,1,1,30750
st.john,5,1,5,1,4,30751
st.joseph,3,3,2.66666666666667,1,1.66666666666667,30752
st.jude,3,1,3,1,2,30753
st.kevin\'s,4,2,2.5,1,1.5,30754
st.kizito,2,1,2,1,1,30755
st.mark,4,1,4,1,3,30756
st.mary,3,2,2.5,1,1.5,30757
st.marys,4,1,4,1,3,30758
st.patrick,3,1,3,1,2,30759
st.patrick_sec._sch,1,1,1,1,0,30760
st.perpetual,3,1,3,1,2,30761
st.stephen,3,1,3,1,2,30762
st.teresa,1,1,1,1,0,30763
stadion,2,1,2,1,1,30764
stadview,2,1,2,1,1,30767
quaters,2,1,2,2,0,28195
29/30,2,1,2,2,0,149
stalin,1,1,1,1,0,30774
stammsor,6,1,6,1,5,30776
bussiness,6,1,6,4,2,2977
standaed,2,1,2,1,1,30780
chartered,2,6,2.83333333333333,2,0.833333333333333,3475
standard,2,9,2.77777777777778,1.11111111111111,1.66666666666667,30781
charted,3,1,3,2,1,3474
standerd,2,1,2,1,1,30782
stanet,2,1,2,1,1,30784
stannbank,2,1,2,1,1,30786
stara,5,6,4,1,3,30788
clean,5,1,5,2,3,4265
starays,4,1,4,1,3,30789
starehe,3,3,2.33333333333333,1,1.33333333333333,30791
garters,3,1,3,3,0,7231
cre,3,1,3,3,0,4492
staus,5,1,5,1,4,30802
amayuka,5,1,5,2,3,981
protection,5,1,5,4,1,28091
steggro,2,1,2,1,1,30812
stella,2,1,2,1,1,30813
awinja,2,1,2,2,0,1586
stendi,2,1,2,1,1,30814
stendikisa,1,1,1,1,0,30815
stendkisa,4,1,4,1,3,30816
step,5,1,5,1,4,30817
excellence,4,1,4,4,0,6468
stepping,5,3,3.66666666666667,1,2.66666666666667,30820
stones,3,1,3,2,1,30841
sterlight,3,1,3,1,2,30822
stesheni,1,1,1,1,0,30823
steve,2,3,2.66666666666667,1,1.66666666666667,30824
academic,4,1,4,2,2,464
steves,2,1,2,1,1,30827
steyn,1,1,1,1,0,30828
stiebels,2,1,2,1,1,30829
stigands,1,1,1,1,0,30830
stilts,2,1,2,1,1,30832
stjames,3,1,3,1,2,30834
stllwanga,6,1,6,1,5,30835
sto,1,1,1,1,0,30836
stoi,1,1,1,1,0,30839
stonetown,2,1,2,1,1,30842
stoni,3,1,3,1,2,30843
stony,3,4,2.25,1,1.25,30844
stork,2,2,2,1,1,30851
stprovinsen,1,1,1,1,0,30852
straight,2,1,2,1,1,30854
strait,3,1,3,1,2,30855
stramboni,2,1,2,1,1,30856
strathmore,3,8,3.125,1,2.125,30859
unviersity,6,1,6,2,4,32521
streatfield,3,1,3,1,2,30862
street_lamp,1,1,1,1,0,30864
street_light,1,1,1,1,0,30865
strongs,1,1,1,1,0,30867
stubbs,1,1,1,1,0,30868
studeez,1,1,1,1,0,30869
suam,2,7,2.28571428571429,1,1.28571428571429,30879
sub_013,1,1,1,1,0,30882
suba,2,3,1.66666666666667,1,0.666666666666667,30884
subanala,1,1,1,1,0,30885
subaru,2,1,2,1,1,30886
subatai,1,1,1,1,0,30887
subatia,1,1,1,1,0,30888
subchiefs,2,1,2,1,1,30889
subego,1,1,1,1,0,30892
subet,1,1,1,1,0,30893
subira,5,1,5,1,4,30894
substance,7,2,6.5,1,5.5,30897
abuse,7,2,6.5,2,4.5,455
prevention,7,2,6.5,3,3.5,28034
subugo,1,1,1,1,0,30898
subugu,1,1,1,1,0,30899
subuk,2,1,2,1,1,30900
leita,2,1,2,2,0,17366
subukia,2,3,2,1,1,30901
subukloita,2,1,2,1,1,30902
subuku,1,1,1,1,0,30903
success,3,1,3,1,2,30906
sudek,1,1,1,1,0,30908
suder,1,1,1,1,0,30909
sudi,2,3,1.66666666666667,1,0.666666666666667,30910
cane,2,1,2,2,0,3154
loaf,2,1,2,2,0,17793
sugota,3,2,2.5,1,1.5,30913
sugumerga,4,2,2.5,1,1.5,30914
sugumi,1,1,1,1,0,30915
sugura,1,1,1,1,0,30916
suguroi,2,2,1.5,1,0.5,30917
mud,3,1,3,2,1,22044
suhufi,2,1,2,1,1,30919
sui,4,1,4,1,3,30920
suitable,2,1,2,1,1,30921
23,5,2,4.5,4.5,0,141
suiyian,1,1,1,1,0,30924
suk,2,2,2.5,1.5,1,30925
suka,1,1,1,1,0,30926
dams,2,2,2,2,0,4741
mochi,3,1,3,3,0,21444
hugla,2,1,2,2,0,8896
lame,2,1,2,2,0,17149
simis,2,1,2,2,0,30277
tinfu,2,1,2,2,0,31782
sukiri,2,1,2,1,1,30929
sukru,1,1,1,1,0,30930
sukude,1,1,1,1,0,30931
sukudie,1,1,1,1,0,30932
sukuma,2,2,1.5,1,0.5,30933
sukuri,1,1,1,1,0,30934
sukuru,2,1,2,1,1,30935
sukut,2,1,2,1,1,30936
sulet,1,1,1,1,0,30940
suli,2,2,2,1.5,0.5,30941
sull,5,2,5,1.5,3.5,30942
sultan,2,2,2,1,1,30944
hamud,2,1,2,2,0,8412
suluahi,1,1,1,1,0,30945
suludhi,1,1,1,1,0,30946
sulugona,1,1,1,1,0,30947
sulwe,1,1,1,1,0,30948
sum,1,1,1,1,0,30949
sumai,1,1,1,1,0,30950
sumara,1,1,1,1,0,30951
sumat,1,1,1,1,0,30952
sumba,2,5,2.6,1,1.6,30954
sumerga,1,1,1,1,0,30956
summerdale,2,1,2,1,1,30958
suna,2,8,1.875,1,0.875,30961
sunbird,3,2,2.5,1,1.5,30962
sunday,2,1,2,1,1,30963
sundowner/,3,1,3,1,2,30965
sunrise,3,12,2.75,1.08333333333333,1.66666666666667,30978
sundu,1,1,1,1,0,30966
suneka,1,1,1,1,0,30967
sunfire,4,1,4,1,3,30968
safety,4,1,4,3,1,29185
sunflower,3,1,3,1,2,30969
sungililia,1,1,1,1,0,30970
sungula,1,1,1,1,0,30971
sungululu,1,1,1,1,0,30972
sungura,3,2,2.5,1,1.5,30973
mjanja,3,1,3,2,1,21315
sunken,3,1,3,1,2,30974
sunny,2,3,3,1,2,30976
brook,2,1,2,2,0,2652
sunrays,2,1,2,1,1,30977
sunrose,5,1,5,1,4,30979
sunsail,1,1,1,1,0,30980
sunset,2,2,2.5,1.5,1,30981
suntec,1,1,1,1,0,30983
sunview,2,2,1.5,1,0.5,30984
sunyai,2,1,2,1,1,30985
supacare,2,1,2,1,1,30988
action,4,1,4,2,2,494
cutz,3,1,3,2,1,4549
kinyonzi,3,1,3,3,0,14918
kiyozi,3,1,3,2,1,15761
tailors,4,1,4,2,2,31165
superior,3,1,3,1,2,30991
33,3,1,3,3,0,161
supuko,2,5,2,1,1,31000
l\'ereko,2,1,2,2,0,17006
lool,3,1,3,2,1,18402
tian,3,1,3,3,0,31708
sura,2,2,3.5,1,2.5,31002
suradoko,1,1,1,1,0,31003
sural,2,1,2,1,1,31004
saray,2,1,2,2,0,29442
surali,1,1,1,1,0,31005
suriro,1,1,1,1,0,31011
surongai,1,1,1,1,0,31012
surtuma,1,1,1,1,0,31013
suru,2,2,2,1.5,0.5,31014
surugoi,1,1,1,1,0,31015
surujani,1,1,1,1,0,31016
mapping,4,1,4,3,1,19748
susu,1,1,1,1,0,31021
susua,1,1,1,1,0,31022
susumwa,1,1,1,1,0,31023
susunkat,1,1,1,1,0,31024
suta,1,1,1,1,0,31026
sutcliffe,2,2,2.5,1,1.5,31027
sutherland,3,1,3,1,2,31028
suwa,4,3,4.66666666666667,1,3.66666666666667,31029
gapei,4,3,4.66666666666667,2,2.66666666666667,7171
storage,5,1,5,4,1,30848
suwinga,3,3,2.33333333333333,1,1.33333333333333,31031
suyani,1,1,1,1,0,31032
suyiani,1,1,1,1,0,31033
swa,2,1,2,1,1,31035
swahara,2,1,2,1,1,31036
swahili,3,4,2.75,1,1.75,31037
swan,2,2,2.5,1,1.5,31040
swara,2,1,2,1,1,31041
sware,2,2,1.5,1,0.5,31042
swari,1,1,1,1,0,31043
swedish,2,1,2,1,1,31045
sweet,3,3,2.66666666666667,1,1.66666666666667,31046
waters,3,3,2.33333333333333,2,0.333333333333333,33270
sweetwaters,2,3,2,1,1,31048
sweetworld,2,1,2,1,1,31049
swift,3,2,2,1,1,31050
swifts,3,1,3,1,2,31051
swimmers,2,1,2,1,1,31052
swing,2,1,2,1,1,31054
swingess,3,1,3,1,2,31055
swiyan,1,1,1,1,0,31058
swom,1,1,1,1,0,31059
syabei,1,1,1,1,0,31060
syamatani,1,1,1,1,0,31061
syamatini,2,1,2,1,1,31062
syangwa,2,2,1.5,1,0.5,31064
syangwe,1,1,1,1,0,31065
syanthi,1,1,1,1,0,31067
syathani,1,1,1,1,0,31068
syed,3,1,3,1,2,31069
abdullah,3,1,3,2,1,392
syekumulo,1,1,1,1,0,31070
syengoni,1,1,1,1,0,31071
syethi,1,1,1,1,0,31072
syetingili,1,1,1,1,0,31073
syevingi,2,2,1.5,1,0.5,31074
syimbiia,1,1,1,1,0,31076
syinguyu,1,1,1,1,0,31077
sykes,3,1,3,1,2,31078
sylph,2,2,2,1,1,31079
symc,3,1,3,1,2,31081
symo,2,1,2,1,1,31082
symons,4,1,4,1,3,31083
synchulul,1,1,1,1,0,31086
syoini,1,1,1,1,0,31088
syokimau,3,2,2,1,1,31089
mulolongo,3,1,3,3,0,22356
syolima,1,1,1,1,0,31090
syomanyenze,1,1,1,1,0,31091
syomekuku,2,2,2,1,1,31092
syomugi,1,1,1,1,0,31093
syomuunyu,4,2,2.5,1,1.5,31094
syondoga,1,1,1,1,0,31095
syondonga,1,1,1,1,0,31096
syongila,1,1,1,1,0,31097
syongothi,1,1,1,1,0,31098
syonthaa,2,1,2,1,1,31099
syopkeri,1,1,1,1,0,31100
syothi,2,1,2,1,1,31101
syulung\'u,1,1,1,1,0,31104
syulungu,1,1,1,1,0,31105
syumbungu,1,1,1,1,0,31106
syumile,1,1,1,1,0,31107
syungii,3,1,3,1,2,31108
syuu,4,2,2.5,1,1.5,31109
syuuni,1,1,1,1,0,31110
tot,4,2,2.5,2,0.5,31947
t.falls,1,1,1,1,0,31112
t2602,1,1,1,1,0,31113
t2609,1,1,1,1,0,31114
t6204,1,1,1,1,0,31115
taaban,1,1,1,1,0,31118
taaleemul,3,1,3,1,2,31120
islaam,3,1,3,2,1,9750
taarifa,2,1,2,1,1,31122
tabaini,3,2,2.5,1,1.5,31123
tabainoi,1,1,1,1,0,31124
tabaka,1,1,1,1,0,31125
tabakit,1,1,1,1,0,31127
tabarin,1,1,1,1,0,31129
tabata,2,2,1.5,1,0.5,31130
tabby,2,1,2,1,1,31131
tabi,4,1,4,1,3,31134
tabilebil,1,1,1,1,0,31135
tabilebile,1,1,1,1,0,31136
tabitha,2,2,2.5,1,1.5,31137
taboinoi,1,1,1,1,0,31140
tabol,4,1,4,1,3,31141
1ma,4,1,4,4,0,125
tabolwa,1,1,1,1,0,31142
tabong,1,1,1,1,0,31143
tabora,1,1,1,1,0,31144
tachit,2,1,2,1,1,31145
tafaria,5,1,5,1,4,31146
tagabi,3,1,3,1,2,31148
tagache,1,1,1,1,0,31149
tagana,1,1,1,1,0,31150
tagare,1,1,1,1,0,31151
tagurgurwe,1,1,1,1,0,31152
tagwa,1,1,1,1,0,31153
tahidi,5,3,3.33333333333333,1,2.33333333333333,31154
tahmeed,4,1,4,1,3,31155
tai,2,1,2,1,1,31156
nasir,4,1,4,3,1,24171
taibenai,1,1,1,1,0,31158
taidy,2,1,2,1,1,31159
taidys,2,1,2,1,1,31160
taifa,2,3,2,1,1,31161
tailr,2,1,2,1,1,31166
taimon,4,1,4,1,3,31167
taveta,3,10,3,1.7,1.3,31332
ttuc,7,1,7,6,1,32071
taiwan,1,1,1,1,0,31169
taj,2,3,2.33333333333333,1,1.33333333333333,31170
tajasisi,1,1,1,1,0,31171
taju,1,1,1,1,0,31172
takaba,2,2,1.5,1,0.5,31174
takabba,1,1,1,1,0,31175
takae,1,1,1,1,0,31176
takafu,1,1,1,1,0,31177
takashack,1,1,1,1,0,31178
takaungu,2,3,1.66666666666667,1,0.666666666666667,31180
takaus,1,1,1,1,0,31181
takavire,1,1,1,1,0,31182
takawiri,2,1,2,1,1,31183
takaywa,3,1,3,1,2,31184
takinya_community_nursery,1,1,1,1,0,31187
takivere,2,1,2,1,1,31188
takiwiri,2,1,2,1,1,31189
tala,2,2,1.5,1,0.5,31192
talai,4,2,2.5,1,1.5,31193
talau,2,2,1.5,1,0.5,31194
tale,1,1,1,1,0,31195
talek,3,4,2.25,1,1.25,31196
talents,3,1,3,1,2,31199
talio,1,1,1,1,0,31200
talisman,1,1,1,1,0,31201
taloa,1,1,1,1,0,31202
tamabero,1,1,1,1,0,31204
tamaduni,2,1,2,1,1,31205
tamaina,1,1,1,1,0,31206
tamanak,1,1,1,1,0,31208
tamani@galubeach,1,1,1,1,0,31210
tamani,1,1,1,1,0,31209
tamarind,2,3,1.66666666666667,1,0.666666666666667,31211
tamarkwan,1,1,1,1,0,31212
tamasha,1,1,1,1,0,31213
tamaso,1,1,1,1,0,31214
tamass,1,1,1,1,0,31215
tamau,1,1,1,1,0,31216
tamba,3,1,3,1,2,31217
tambach,1,1,1,1,0,31218
tambacha,1,1,1,1,0,31219
tambari,1,1,1,1,0,31220
tambaya,1,1,1,1,0,31221
tambaza,1,1,1,1,0,31222
tambua,1,1,1,1,0,31223
tambugh,4,1,4,1,3,31224
tambul,4,1,4,1,3,31225
tambulu,1,1,1,1,0,31226
tambwiga,1,1,1,1,0,31227
tamiyioi,1,1,1,1,0,31228
tamkal,1,2,2,1.5,0.5,31229
tamogh,1,1,1,1,0,31230
tamogho,1,1,1,1,0,31231
tamonburu,1,1,1,1,0,31232
tamu,3,3,2.33333333333333,1.33333333333333,1,31233
tamugh,3,2,3.5,1,2.5,31234
borehole(ennda,3,1,3,2,1,2538
tananak,1,1,1,1,0,31236
tanathi,3,1,3,1,2,31237
tandala,2,2,1.5,1,0.5,31238
tandamara,1,1,1,1,0,31239
tandare,4,3,2.66666666666667,1,1.66666666666667,31240
tandia,1,1,1,1,0,31241
tandoori,1,1,1,1,0,31242
tangai,1,1,1,1,0,31244
tangakona,1,1,1,1,0,31245
tangar,1,1,1,1,0,31248
tangaratwet,1,1,1,1,0,31249
tangasia,2,2,1.5,1,0.5,31250
tangege,1,1,1,1,0,31251
tangeni,2,1,2,1,1,31252
tangila,1,1,1,1,0,31253
tangini,3,2,2,1,1,31254
tangulbei,4,3,2.66666666666667,1,1.66666666666667,31255
korossi,3,1,3,3,0,16311
tangulbwe,1,1,1,1,0,31256
tangwe,1,1,1,1,0,31257
tanjila,1,1,1,1,0,31258
tankard,1,1,1,1,0,31260
tannas,2,1,2,1,1,31262
tannery,2,1,2,2,0,31263
tantar,1,1,1,1,0,31265
taogoo,1,1,1,1,0,31268
tapa,3,1,3,1,2,31270
tapach,1,1,1,1,0,31271
tapaik,1,1,1,1,0,31272
tapalk,1,1,1,1,0,31273
tapernawl,1,1,1,1,0,31275
tapgurgurwe,1,1,1,1,0,31276
tapnabei,1,1,1,1,0,31277
tapsagoi,1,1,1,1,0,31279
taptolim,1,1,1,1,0,31280
tapuchara,1,1,1,1,0,31281
taqwa,2,3,2.66666666666667,1,1.66666666666667,31282
tara,2,2,2,1,1,31283
tarabas,2,1,2,1,1,31284
tarabunyan,1,1,1,1,0,31285
tarach,2,3,2,1,1,31286
taragai,1,1,1,1,0,31287
taragar,1,1,1,1,0,31288
taragonik,3,1,3,1,2,31289
taragwiti,1,1,1,1,0,31291
tarakea,3,2,2,1,1,31292
tarakit,1,1,1,1,0,31293
taraktare,2,1,2,1,1,31294
tarakwa,2,2,1.5,1,0.5,31295
tarakwet,1,1,1,1,0,31296
tarama,1,1,1,1,0,31297
tarambas,4,2,3.5,1,2.5,31298
taranganya,1,1,1,1,0,31299
tarangweta,1,1,1,1,0,31300
tarar,1,1,1,1,0,31301
tarash,1,1,1,1,0,31303
taratibu,1,1,1,1,0,31304
tarbaj,4,19,3.15789473684211,1,2.15789473684211,31305
admistration,4,1,4,2,2,551
treasurey,3,1,3,2,1,32007
tarbe,3,3,2.33333333333333,1,1.33333333333333,31306
gal,3,1,3,2,1,7069
misingo,3,1,3,3,0,21214
tarboush,1,1,1,1,0,31307
taressia,2,1,2,1,1,31308
target,3,1,3,1,2,31309
tarona,1,1,1,1,0,31313
tarsate,1,1,1,1,0,31314
tarsatte,1,1,1,1,0,31315
tartar,4,3,2.33333333333333,1,1.33333333333333,31316
tartola,6,1,6,1,5,31317
tarvern,2,1,2,1,1,31319
tasha,1,1,1,1,0,31320
tasiokwang,2,2,1.5,1,0.5,31321
tasker,2,1,2,1,1,31322
tassia,2,2,2,1,1,31323
taste,3,1,3,1,2,31324
tatesa,2,1,2,1,1,31326
tatwa,2,1,2,1,1,31328
tauba,2,1,2,1,1,31329
tausi,2,1,2,1,1,31331
tawfiq,4,2,3,1,2,31336
centere,4,2,3,3,0,3281
tay,3,1,3,1,2,31339
vallich,3,1,3,2,1,32695
taylor,3,1,3,1,2,31341
taylors,2,1,2,1,1,31342
tba,2,1,2,1,1,31344
tchui,2,1,2,1,1,31346
tchund,3,1,3,1,2,31347
tsc,7,1,7,5,2,32055
tebe,1,1,1,1,0,31354
tebei,4,2,4,1,3,31355
loction,4,1,4,4,0,17866
tebenik,1,1,1,1,0,31356
teber,4,1,4,1,3,31357
tebesi,1,1,1,1,0,31359
tebesone,1,1,1,1,0,31361
tebesonik,1,1,1,1,0,31362
tebosonik,4,2,2.5,1,1.5,31363
techan,2,1,2,1,1,31365
house(hall_7,3,1,3,2,1,8870
teen,3,1,3,1,2,31370
teens,4,1,4,1,3,31371
tegat,4,2,2.5,1,1.5,31372
tegeit,1,1,1,1,0,31373
tegerri,2,1,2,1,1,31374
tegessi,2,1,2,1,1,31375
tegla,3,1,3,1,2,31376
lorupe,3,1,3,2,1,18541
tegu,1,1,1,1,0,31377
